leftV1,rightV1,compass_dataX,compass_dataY,compass_dataZ,gyro_dataX,gyro_dataY,gyro_dataZ,lidar_F_data,lidar_R_data,positionX,positionY,positionZ,angleX,angleY,angleZ,angleangle,velocityX,velocityY,velocityZ,gyro2_dataX,gyro2_dataY,gyro2_dataZ
0,0,1.06897734288511,4.90990947084239e-14,3.41551349160843e-14,-0.239710513544485,3.67456626114406e-11,-4.68162774635448e-11,1990.67025928519,1878.66594325303,-1.12400044434284e-16,0.0349885601788886,-2.30637615326358e-06,-1,1.53891329031174e-10,-2.04735475861148e-10,0.00022910488903325,-1.31929045253596e-13,-0.00851411955996596,-1.18588061957585e-05,-0.229104890035366,3.52571305484162e-11,-4.69029259875242e-11
0,0,0.932095065279527,4.78184949823443e-14,3.62092059518901e-14,-0.347945682227301,5.28624900946162e-13,-1.16172882360339e-12,1928.05000935157,1931.25376432486,-9.82839095879075e-17,0.0349717047894487,-5.72821884762577e-06,-1,6.34724493910905e-11,-8.52795302290615e-11,0.000564039666245397,9.25298578647824e-15,-0.0125772795480882,-6.8630676171108e-05,-0.334934780343268,5.40012479177676e-13,-1.20081722343457e-12
-0.01001001001001,0.01001001001001,0.966288635618892,4.76794167204713e-14,3.43376988082439e-14,0.0904019716081754,0,6.14652379831796e-13,1941.20987070093,1738.08835412381,-1.18424546481572e-16,0.0349800117930683,-2.37307847582476e-06,-1,7.64852450705666e-11,-1.01508331460999e-10,0.000468092466707134,-1.43066368017487e-14,0.00708135870273159,0.00239470784989086,0.095947199611885,0,5.82645043323282e-13
-0.02002002002002,0.02002002002002,0.947438656643104,1.79989350904457e-07,-5.50012645832705e-06,0.115139605757195,-0.00620041846633214,-0.000176054594080118,1994.77341209655,2019.21178968882,2.04939186932461e-09,0.0349814232080852,1.84528768927029e-06,0.999872077899655,0.0159861385831348,0.0005207780967932,-0.000347529150660092,-7.07127785669931e-05,-0.00012911727930224,0.00301091402085506,0.12060777285123,-0.00555560667095278,-0.000182285795354176
-0.03003003003003,0.03003003003003,0.851215055394772,5.48979998192673e-07,-1.45678448657227e-05,0.020573207554787,-0.0117733746179758,-0.000316040865446901,1756.03343147981,1851.66473894767,5.81265382142448e-09,0.0349825647617879,2.5467714324396e-06,0.998706215646986,0.0508255726898421,0.00162972047475812,-0.000327966164860278,-0.00014170180811901,0.000886836280582765,0.000501808528767854,0.0199428466505509,-0.0111133555408713,-0.000355493866351253
-0.04004004004004,0.04004004004004,1.07148785496148,1.04458543950039e-06,-3.0418191368287e-05,0.0144622303100801,-0.0166903761450185,-0.000511105756419809,2110.249710294,1857.83516821216,1.1311722161867e-08,0.0349834485910477,3.04926832235194e-06,0.994399585500594,0.105632037987917,0.00336703233823561,-0.000314941960787426,-0.000211743905881408,0.000700373467217188,0.000358674843238842,0.0143636921336849,-0.0165988027414272,-0.000528764713841667
-0.0500500500500501,0.0500500500500501,0.999038670620143,1.74444420684046e-06,-5.40340189194593e-05,0.00925599395785415,-0.0213402532904625,-0.000759592054756827,1934.89224467294,1974.00232329282,1.8542386675391e-08,0.0349841537365482,3.44913713449385e-06,0.983547218680526,0.180560197200667,0.00573444091938908,-0.000306794552451738,-0.00028233848560116,0.000559145458183006,0.000285398812857231,0.0114312265468755,-0.022126807854228,-0.000702530438331905
-0.0600600600600601,0.0600600600600601,0.911307796782906,2.74958936617795e-06,-8.07067634712637e-05,0.00877325230701858,-0.0295085794072848,-0.000897678844525752,2001.11542592565,1945.15932490444,2.75094774973355e-08,0.0349847170988422,3.7683847935923e-06,0.961969381620854,0.273020300555772,0.00865010453273418,-0.000304188724168629,-0.000352927638368165,0.000446797282750679,0.000227838824362981,0.00912668995934496,-0.0276546719857578,-0.000876394175769235
-0.0700700700700701,0.0700700700700701,1.10531496875162,3.76417676678577e-06,-0.000115215568544912,0.00768400930319639,-0.0336647481751202,-0.000995420165024417,1834.23245171295,1751.14308121419,3.82192791242886e-08,0.0349851671461193,4.02324833956302e-06,0.92604325366916,0.377228737715586,0.0119319644376748,-0.000308121650593999,-0.000423511424281,0.00035698931174449,0.000181863570579897,0.00728626312482561,-0.0331824814105062,-0.00105038981767791
-0.0800800800800801,0.0800800800800801,1.03783175006606,4.81862072823087e-06,-0.0001697689932548,0.00567666767306911,-0.0382759296820916,-0.00121283729777959,2011.53289381071,1887.31512815534,5.06767912084298e-08,0.034985526581565,4.22664926777276e-06,0.874513153341649,0.484759934093878,0.0153150556559348,-0.000319627851133883,-0.00049409095973048,0.000285166708279347,0.000145104516177756,0.00581521592441447,-0.0387102496401113,-0.00122448239388717
