leftV1,rightV1,compass_dataX,compass_dataY,compass_dataZ,gyro_dataX,gyro_dataY,gyro_dataZ,lidar_F_data,lidar_R_data,positionX,positionY,positionZ,angleX,angleY,angleZ,angleangle,velocityX,velocityY,velocityZ,gyro2_dataX,gyro2_dataY,gyro2_dataZ
0,0,0.947948220995978,4.77060754043704e-14,3.21246205719014e-14,-0.227637522359002,3.75585889000341e-11,-4.88942701529935e-11,2020.65901173399,1761.82538045752,-1.12400044434284e-16,0.0349885601788886,-2.30637615326358e-06,-1,1.53891329031174e-10,-2.04735475861148e-10,0.00022910488903325,-1.31929045253596e-13,-0.00851411955996596,-1.18588061957585e-05,-0.229104890035366,3.52571305484162e-11,-4.69029259875242e-11
0,0,1.06897734288511,5.03438794875931e-14,3.46897149273724e-14,-0.350439434913852,5.62811438627465e-13,-1.19859883219801e-12,1990.6561969943,1878.66594325303,-9.82839095879075e-17,0.0349717047894487,-5.72821884762577e-06,-1,6.34724493910905e-11,-8.52795302290615e-11,0.000564039666245397,9.25298578647824e-15,-0.0125772795480882,-6.8630676171108e-05,-0.334934780343268,5.40012479177676e-13,-1.20081722343457e-12
0.001001001001001,0.001001001001001,0.932095065279527,4.72377691765433e-14,3.62079358881619e-14,0.0996743718061808,0,5.63679074174428e-13,1928.06352771418,1931.25376432486,-1.18424546481572e-16,0.0349800117930683,-2.37307847582476e-06,-1,7.64852450705666e-11,-1.01508331460999e-10,0.000468092466707134,-1.43066368017487e-14,0.00708135870273159,0.00239470784989086,0.095947199611885,0,5.82645043323282e-13
0.002002002002002,0.002002002002002,0.966288635618892,3.8272892340843e-14,3.43301547363996e-14,0.113227780471945,0,9.87941264168667e-12,1941.22705500211,1738.08835412381,-4.45626610436907e-16,0.0349814226830705,1.8562903831721e-06,-1,1.02893920744326e-10,-1.09624959632821e-10,0.000347919330566204,-2.33422032793138e-13,-0.000124090916045651,0.00302626856837707,0.120173136285558,0,9.36495325731812e-12
0.003003003003003,0.003003003003003,0.947438656657741,3.01587009074311e-14,3.54388975125126e-14,0.0190752062826778,-7.93011917665063e-15,7.38409048501432e-12,1994.77658680642,2019.21179875936,-7.12741345923998e-16,0.0349825623511065,2.60666953839223e-06,-1,1.09140814852445e-10,-9.29846811787058e-11,0.000327938211721608,-1.90631850329389e-13,0.000884461652367092,0.000550322470957702,0.0199811188452657,-7.105427357601e-15,7.64543983677868e-12
0.004004004004004,0.004004004004004,0.851215055513152,2.49025015520576e-14,3.12784203246317e-14,0.0148338323439655,0,5.44513435506462e-12,1756.03575800505,1851.66476234553,-9.26470422831711e-16,0.034983443708911,3.18470639388939e-06,-1,1.14128223325479e-10,-7.77359625566103e-11,0.000313558886432503,-1.52531400949401e-13,0.000697702113703348,0.000434063777337559,0.0143793252893545,0,6.12487838225206e-12
0.005005005005005,0.005005005005005,1.07148785555503,1.90970862963317e-14,3.27192565642741e-14,0.0114992767573932,0,4.7252734793145e-12,2110.25246652687,1857.83521331833,-1.09719378059358e-15,0.0349841457155252,3.68423679979191e-06,-1,1.18427629044393e-10,-6.44977303265621e-11,0.00030213795981468,-1.21836230006277e-13,0.000556137672989781,0.000385176429924147,0.0114209266179444,0,4.88853402202949e-12
0.00600600600600601,0.00600600600600601,0.99903867215451,1.53680013172668e-14,3.49069127231799e-14,0.00736218914333357,0,4.22540324176616e-12,1934.89491346738,1974.00240049159,-1.234100757729e-15,0.0349847052644136,4.12732352511949e-06,-1,1.22109330556122e-10,-5.31579569275286e-11,0.000293045597356234,-9.77300060584008e-14,0.000443421479013965,0.000352046704126686,0.00909236245848888,0,3.90798504668055e-12
0.00700700700700701,0.00700700700700701,0.911307799928821,1.29547739062181e-14,3.47772712659842e-14,0.00695057199024034,0,3.18776150561463e-12,2001.11849198624,1945.15943525184,-1.34327124532407e-15,0.0349851508533372,4.53029693352376e-06,-1,1.25203064428418e-10,-4.35933896248989e-11,0.000285815015882603,-7.79290456373718e-14,0.000353240721949994,0.00033057427709281,0.00723058147367794,0,3.11217718262924e-12
0.00800800800800801,0.00800800800800801,1.10531497622547,1.01463619754963e-14,3.54718697912724e-14,0.00605400480025473,0,2.38368792809882e-12,1834.23567541387,1751.14321544312,-1.430636088753e-15,0.0349855052246134,4.90616473229968e-06,-1,1.27763742065444e-10,-3.55610127702067e-11,0.000280074383591165,-6.23501093995277e-14,0.000281052916461297,0.000318386912783942,0.00574063229143462,0,2.51532128459075e-12
